Date,Daily minimum temperatures,Year,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990
1987-01-11,12.744290784524834,1987,0,0,0,0,0,0,01-11,0,0,0
1987-01-12,12.4,1987,0,0,0,0,0,0,01-12,0,0,0
1987-01-13,13.0,1987,0,0,0,0,0,0,01-13,0,0,0
1987-01-14,17.278237520212045,1987,0,0,0,0,0,0,01-14,0,0,0
1987-01-15,12.0,1987,0,0,0,0,0,0,01-15,0,0,0
1987-01-16,12.4,1987,0,0,0,0,0,0,01-16,0,0,0
1987-01-17,,1987,0,0,0,0,0,0,01-17,0,0,0
1987-01-18,,1987,0,0,0,0,0,0,01-18,0,0,0
1987-01-19,11.6,1987,0,0,0,0,0,0,01-19,0,0,0
1987-01-20,12.539866577953962,1987,0,0,0,0,0,0,01-20,0,0,0
1987-01-21,13.7,1987,0,0,0,0,0,0,01-21,0,0,0
1987-01-22,,1987,0,0,0,0,0,0,01-22,0,0,0
1987-01-23,14.11733618534773,1987,0,0,0,0,0,0,01-23,0,0,0
1987-01-24,11.5,1987,0,0,0,0,0,0,01-24,0,0,0
1987-01-25,12.282060493298728,1987,0,0,0,0,0,0,01-25,0,0,0
1987-01-26,16.471963875038654,1987,0,0,0,0,0,0,01-26,0,0,0
1987-01-27,13.169807810663485,1987,0,0,0,0,0,0,01-27,0,0,0
1987-01-28,13.048919668375481,1987,0,0,0,0,0,0,01-28,0,0,0
1987-01-29,10.010226083125886,1987,0,0,0,0,0,0,01-29,0,0,0
1987-01-30,12.7,1987,0,0,0,0,0,0,01-30,0,0,0
1987-01-31,14.9,1987,0,0,0,0,0,0,01-31,0,0,0
1987-02-01,18.569517130459776,1987,0,0,0,0,0,0,02-01,0,0,0
1987-02-02,14.609178269312343,1987,0,0,0,0,0,0,02-02,0,0,0
1987-02-03,12.306992285168805,1987,0,0,0,0,0,0,02-03,0,0,0
1987-02-04,12.7,1987,0,0,0,0,0,0,02-04,0,0,0
1987-02-05,,1987,0,0,0,0,0,0,02-05,0,0,0
1987-02-06,13.3,1987,0,0,0,0,0,0,02-06,0,0,0
1987-02-07,15.2,1987,0,0,0,0,0,0,02-07,0,0,0
1987-02-08,16.054672859297355,1987,0,0,0,0,0,0,02-08,0,0,0
1987-02-09,9.980220044560125,1987,0,0,0,0,0,0,02-09,0,0,0
1987-02-10,15.1,1987,0,0,0,0,0,0,02-10,0,0,0
1987-02-11,10.6,1987,0,0,0,0,0,0,02-11,0,0,0
1987-02-12,13.754005369374008,1987,0,0,0,0,0,0,02-12,0,0,0
1987-02-13,12.1,1987,0,0,0,0,0,0,02-13,0,0,0
1987-02-14,15.97962717408047,1987,0,0,0,0,0,0,02-14,0,0,0
1987-02-15,16.796722522586922,1987,0,0,0,0,0,0,02-15,0,0,0
1987-02-16,17.4560452863061,1987,0,0,0,0,0,0,02-16,0,0,0
1987-02-17,16.999480777178498,1987,0,0,0,0,0,0,02-17,0,0,0
1987-02-18,13.689506093859835,1987,0,0,0,0,0,0,02-18,0,0,0
1987-02-19,,1987,0,0,0,0,0,0,02-19,0,0,0
1987-02-20,21.422467866288674,1987,0,0,0,0,0,0,02-20,0,0,0
1987-02-21,13.555199186795042,1987,0,0,0,0,0,0,02-21,0,0,0
1987-02-22,10.28426261764393,1987,0,0,0,0,0,0,02-22,0,0,0
1987-02-23,9.5,1987,0,0,0,0,0,0,02-23,0,0,0
1987-02-24,9.527466651672942,1987,0,0,0,0,0,0,02-24,0,0,0
1987-02-25,10.197925703826625,1987,0,0,0,0,0,0,02-25,0,0,0
1987-02-26,11.731269453604588,1987,0,0,0,0,0,0,02-26,0,0,0
1987-02-27,12.071805966403717,1987,0,0,0,0,0,0,02-27,0,0,0
1987-02-28,15.0,1987,0,0,0,0,0,0,02-28,0,0,0
1987-03-01,14.186206290133168,1987,0,0,0,0,0,0,03-01,0,0,0
1987-03-02,12.4,1987,0,0,0,0,0,0,03-02,0,0,0
1987-03-03,12.355342004553107,1987,0,0,0,0,0,0,03-03,0,0,0
1987-03-04,12.189968567360676,1987,0,0,0,0,0,0,03-04,0,0,0
1987-03-05,14.3,1987,0,0,0,0,0,0,03-05,0,0,0
1987-03-06,,1987,0,0,0,0,0,0,03-06,0,0,0
1987-03-07,,1987,0,0,0,0,0,0,03-07,0,0,0
1987-03-08,9.9,1987,0,0,0,0,0,0,03-08,0,0,0
1987-03-09,10.2,1987,0,0,0,0,0,0,03-09,0,0,0
1987-03-10,11.3,1987,0,0,0,0,0,0,03-10,0,0,0
1987-03-11,9.5,1987,0,0,0,0,0,0,03-11,0,0,0
1987-03-12,13.549926995771578,1987,0,0,0,0,0,0,03-12,0,0,0
1987-03-13,11.49277733573259,1987,0,0,0,0,0,0,03-13,0,0,0
1987-03-14,10.5,1987,0,0,0,0,0,0,03-14,0,0,0
1987-03-15,12.37230217148711,1987,0,0,0,0,0,0,03-15,0,0,0
1987-03-16,13.038859442749686,1987,0,0,0,0,0,0,03-16,0,0,0
1987-03-17,18.5,1987,0,0,0,0,0,0,03-17,0,0,0
1987-03-18,18.885124966868084,1987,0,0,0,0,0,0,03-18,0,0,0
1987-03-19,15.162167669250323,1987,0,0,0,0,0,0,03-19,0,0,0
1987-03-20,10.722685039258053,1987,0,0,0,0,0,0,03-20,0,0,0
1987-03-21,10.380246031993424,1987,0,0,0,0,0,0,03-21,0,0,0
1987-03-22,13.0,1987,0,0,0,0,0,0,03-22,0,0,0
1987-03-23,13.3,1987,0,0,0,0,0,0,03-23,0,0,0
1987-03-24,11.0,1987,0,0,0,0,0,0,03-24,0,0,0
1987-03-25,13.210554712191415,1987,0,0,0,0,0,0,03-25,0,0,0
1987-03-26,13.0,1987,0,0,0,0,0,0,03-26,0,0,0
1987-03-27,12.3,1987,0,0,0,0,0,0,03-27,0,0,0
1987-03-28,15.6,1987,0,0,0,0,0,0,03-28,0,0,0
1987-03-29,11.343354081945877,1987,0,0,0,0,0,0,03-29,0,0,0
1987-03-30,10.8,1987,0,0,0,0,0,0,03-30,0,0,0
1987-03-31,11.333548607479704,1987,0,0,0,0,0,0,03-31,0,0,0
1987-04-01,15.132607758328321,1987,0,0,0,0,0,0,04-01,0,0,0
1987-04-02,11.7,1987,0,0,0,0,0,0,04-02,0,0,0
1987-04-03,13.08420993934556,1987,0,0,0,0,0,0,04-03,0,0,0
1987-04-04,12.438954219763657,1987,0,0,0,0,0,0,04-04,0,0,0
1987-04-05,14.9,1987,0,0,0,0,0,0,04-05,0,0,0
1987-04-06,20.95792374531321,1987,0,0,0,0,0,0,04-06,0,0,0
1987-04-07,16.3,1987,0,0,0,0,0,0,04-07,0,0,0
1987-04-08,13.943119520508962,1987,0,0,0,0,0,0,04-08,0,0,0
1987-04-09,11.258576522103574,1987,0,0,0,0,0,0,04-09,0,0,0
1987-04-10,7.3,1987,0,0,0,0,0,0,04-10,0,0,0
1987-04-11,14.0,1987,0,0,0,0,0,0,04-11,0,0,0
1987-04-12,16.898965396630828,1987,0,0,0,0,0,0,04-12,0,0,0
1987-04-13,17.406192509196682,1987,0,0,0,0,0,0,04-13,0,0,0
1987-04-14,9.253628810636732,1987,0,0,0,0,0,0,04-14,0,0,0
1987-04-15,9.7,1987,0,0,0,0,0,0,04-15,0,0,0
1987-04-16,9.051345309793966,1987,0,0,0,0,0,0,04-16,0,0,0
1987-04-17,10.695806348925585,1987,0,0,0,0,0,0,04-17,0,0,0
1987-04-18,9.79817903193357,1987,0,0,0,0,0,0,04-18,0,0,0
1987-04-19,14.407205933992124,1987,0,0,0,0,0,0,04-19,0,0,0
1987-04-20,6.265527897949866,1987,0,0,0,0,0,0,04-20,0,0,0
1987-04-21,7.086953983301323,1987,0,0,0,0,0,0,04-21,0,0,0
1987-04-22,7.8,1987,0,0,0,0,0,0,04-22,0,0,0
1987-04-23,10.6,1987,0,0,0,0,0,0,04-23,0,0,0
1987-04-24,9.654171960638458,1987,0,0,0,0,0,0,04-24,0,0,0
1987-04-25,9.0,1987,0,0,0,0,0,0,04-25,0,0,0
1987-04-26,14.021717382656846,1987,0,0,0,0,0,0,04-26,0,0,0
1987-04-27,17.1,1987,0,0,0,0,0,0,04-27,0,0,0
1987-04-28,16.8,1987,0,0,0,0,0,0,04-28,0,0,0
1987-04-29,13.5,1987,0,0,0,0,0,0,04-29,0,0,0
1987-04-30,11.177685593613152,1987,0,0,0,0,0,0,04-30,0,0,0
1987-05-01,7.859171154148988,1987,0,0,0,0,0,0,05-01,0,0,0
1987-05-02,,1987,0,0,0,0,0,0,05-02,0,0,0
1987-05-03,9.9,1987,0,0,0,0,0,0,05-03,0,0,0
1987-05-04,12.243067989555744,1987,0,0,0,0,0,0,05-04,0,0,0
1987-05-05,11.3,1987,0,0,0,0,0,0,05-05,0,0,0
1987-05-06,12.617964339018544,1987,0,0,0,0,0,0,05-06,0,0,0
1987-05-07,11.545498200011485,1987,0,0,0,0,0,0,05-07,0,0,0
1987-05-08,7.1,1987,0,0,0,0,0,0,05-08,0,0,0
1987-05-09,8.885471901586955,1987,0,0,0,0,0,0,05-09,0,0,0
1987-05-10,,1987,0,0,0,0,0,0,05-10,0,0,0
1987-05-11,11.0097202988249,1987,0,0,0,0,0,0,05-11,0,0,0
1987-05-12,,1987,0,0,0,0,0,0,05-12,0,0,0
1987-05-13,16.5,1987,0,0,0,0,0,0,05-13,0,0,0
1987-05-14,11.7,1987,0,0,0,0,0,0,05-14,0,0,0
1987-05-15,,1987,0,0,0,0,0,0,05-15,0,0,0
1987-05-16,12.2,1987,0,0,0,0,0,0,05-16,0,0,0
1987-05-17,11.645206693722985,1987,0,0,0,0,0,0,05-17,0,0,0
1987-05-18,9.74628117547166,1987,0,0,0,0,0,0,05-18,0,0,0
1987-05-19,10.305754761615145,1987,0,0,0,0,0,0,05-19,0,0,0
1987-05-20,12.443693194776001,1987,0,0,0,0,0,0,05-20,0,0,0
1987-05-21,9.709353982309198,1987,0,0,0,0,0,0,05-21,0,0,0
1987-05-22,7.002379124887406,1987,0,0,0,0,0,0,05-22,0,0,0
1987-05-23,9.993482597481298,1987,0,0,0,0,0,0,05-23,0,0,0
1987-05-24,14.43261201290281,1987,0,0,0,0,0,0,05-24,0,0,0
1987-05-25,9.790885896928351,1987,0,0,0,0,0,0,05-25,0,0,0
1987-05-26,9.3,1987,0,0,0,0,0,0,05-26,0,0,0
1987-05-27,4.978018865779541,1987,0,0,0,0,0,0,05-27,0,0,0
1987-05-28,4.985927092924188,1987,0,0,0,0,0,0,05-28,0,0,0
1987-05-29,5.779129503671931,1987,0,0,0,0,0,0,05-29,0,0,0
1987-05-30,10.8,1987,0,0,0,0,0,0,05-30,0,0,0
1987-05-31,7.830795382394453,1987,0,0,0,0,0,0,05-31,0,0,0
1987-06-01,,1987,0,0,0,0,0,0,06-01,0,0,0
1987-06-02,10.231896446814815,1987,0,0,0,0,0,0,06-02,0,0,0
1987-06-03,10.0,1987,0,0,0,0,0,0,06-03,0,0,0
1987-06-04,11.0,1987,0,0,0,0,0,0,06-04,0,0,0
1987-06-05,10.2,1987,0,0,0,0,0,0,06-05,0,0,0
1987-06-06,5.869690777586603,1987,0,0,0,0,0,0,06-06,0,0,0
1987-06-07,,1987,0,0,0,0,0,0,06-07,0,0,0
1987-06-08,5.9,1987,0,0,0,0,0,0,06-08,0,0,0
1987-06-09,8.9,1987,0,0,0,0,0,0,06-09,0,0,0
1987-06-10,15.16648533833273,1987,0,0,0,0,0,0,06-10,0,0,0
1987-06-11,12.6,1987,0,0,0,0,0,0,06-11,0,0,0
1987-06-12,5.4,1987,0,0,0,0,0,0,06-12,0,0,0
1987-06-13,6.0,1987,0,0,0,0,0,0,06-13,0,0,0
1987-06-14,7.8,1987,0,0,0,0,0,0,06-14,0,0,0
1987-06-15,9.0,1987,0,0,0,0,0,0,06-15,0,0,0
1987-06-16,,1987,0,0,0,0,0,0,06-16,0,0,0
1987-06-17,3.0,1987,0,0,0,0,0,0,06-17,0,0,0
1987-06-18,4.5,1987,0,0,0,0,0,0,06-18,0,0,0
1987-06-19,,1987,0,0,0,0,0,0,06-19,0,0,0
1987-06-20,,1987,0,0,0,0,0,0,06-20,0,0,0
1987-06-21,11.8,1987,0,0,0,0,0,0,06-21,0,0,0
1987-06-22,9.4,1987,0,0,0,0,0,0,06-22,0,0,0
1987-06-23,9.6,1987,0,0,0,0,0,0,06-23,0,0,0
1987-06-24,9.170039198606677,1987,0,0,0,0,0,0,06-24,0,0,0
1987-06-25,5.22744871044358,1987,0,0,0,0,0,0,06-25,0,0,0
1987-06-26,8.179751278194809,1987,0,0,0,0,0,0,06-26,0,0,0
1987-06-27,9.3,1987,0,0,0,0,0,0,06-27,0,0,0
1987-06-28,6.8,1987,0,0,0,0,0,0,06-28,0,0,0
1987-06-29,9.324760920839632,1987,0,0,0,0,0,0,06-29,0,0,0
1987-06-30,7.809663634996826,1987,0,0,0,0,0,0,06-30,0,0,0
1987-07-01,8.083733920539823,1987,0,0,0,0,0,0,07-01,0,0,0
1987-07-02,3.1424832894593093,1987,0,0,0,0,0,0,07-02,0,0,0
1987-07-03,,1987,0,0,0,0,0,0,07-03,0,0,0
1987-07-04,4.1,1987,0,0,0,0,0,0,07-04,0,0,0
1987-07-05,2.470256717296921,1987,0,0,0,0,0,0,07-05,0,0,0
1987-07-06,5.081456791627458,1987,0,0,0,0,0,0,07-06,0,0,0
1987-07-07,3.7935000690328815,1987,0,0,0,0,0,0,07-07,0,0,0
1987-07-08,3.798288804377255,1987,0,0,0,0,0,0,07-08,0,0,0
1987-07-09,7.077611474833661,1987,0,0,0,0,0,0,07-09,0,0,0
1987-07-10,9.256234239350514,1987,0,0,0,0,0,0,07-10,0,0,0
1987-07-11,7.9,1987,0,0,0,0,0,0,07-11,0,0,0
1987-07-12,,1987,0,0,0,0,0,0,07-12,0,0,0
1987-07-13,2.8,1987,0,0,0,0,0,0,07-13,0,0,0
1987-07-14,3.3546231786521163,1987,0,0,0,0,0,0,07-14,0,0,0
1987-07-15,8.9,1987,0,0,0,0,0,0,07-15,0,0,0
1987-07-16,5.615195047684093,1987,0,0,0,0,0,0,07-16,0,0,0
1987-07-17,7.217093904668252,1987,0,0,0,0,0,0,07-17,0,0,0
1987-07-18,9.451616575807815,1987,0,0,0,0,0,0,07-18,0,0,0
1987-07-19,9.695627828983133,1987,0,0,0,0,0,0,07-19,0,0,0
1987-07-20,8.670156613011255,1987,0,0,0,0,0,0,07-20,0,0,0
1987-07-21,7.0,1987,0,0,0,0,0,0,07-21,0,0,0
1987-07-22,7.910394109606414,1987,0,0,0,0,0,0,07-22,0,0,0
1987-07-23,6.7,1987,0,0,0,0,0,0,07-23,0,0,0
1987-07-24,1.5,1987,0,0,0,0,0,0,07-24,0,0,0
1987-07-25,3.6164721188927973,1987,0,0,0,0,0,0,07-25,0,0,0
1987-07-26,4.8,1987,0,0,0,0,0,0,07-26,0,0,0
1987-07-27,6.4125776781898205,1987,0,0,0,0,0,0,07-27,0,0,0
1987-07-28,5.046579863753606,1987,0,0,0,0,0,0,07-28,0,0,0
1987-07-29,,1987,0,0,0,0,0,0,07-29,0,0,0
1987-07-30,,1987,0,0,0,0,0,0,07-30,0,0,0
1987-07-31,8.7,1987,0,0,0,0,0,0,07-31,0,0,0
1987-08-01,10.031490256362705,1987,0,0,0,0,0,0,08-01,0,0,0
1987-08-02,12.95581193547681,1987,0,0,0,0,0,0,08-02,0,0,0
1987-08-03,8.0,1987,0,0,0,0,0,0,08-03,0,0,0
1987-08-04,8.759616346592587,1987,0,0,0,0,0,0,08-04,0,0,0
1987-08-05,8.1,1987,0,0,0,0,0,0,08-05,0,0,0
1987-08-06,,1987,0,0,0,0,0,0,08-06,0,0,0
1987-08-07,5.407361946757447,1987,0,0,0,0,0,0,08-07,0,0,0
1987-08-08,10.205751641726806,1987,0,0,0,0,0,0,08-08,0,0,0
1987-08-09,8.749373911484819,1987,0,0,0,0,0,0,08-09,0,0,0
1987-08-10,4.9,1987,0,0,0,0,0,0,08-10,0,0,0
1987-08-11,,1987,0,0,0,0,0,0,08-11,0,0,0
1987-08-12,8.101286883446754,1987,0,0,0,0,0,0,08-12,0,0,0
1987-08-13,6.3067146262480644,1987,0,0,0,0,0,0,08-13,0,0,0
1987-08-14,9.902629269293959,1987,0,0,0,0,0,0,08-14,0,0,0
1987-08-15,12.598014413302506,1987,0,0,0,0,0,0,08-15,0,0,0
1987-08-16,9.346191044548453,1987,0,0,0,0,0,0,08-16,0,0,0
1987-08-17,6.241575349610205,1987,0,0,0,0,0,0,08-17,0,0,0
1987-08-18,3.6382875650175834,1987,0,0,0,0,0,0,08-18,0,0,0
1987-08-19,4.79607955991042,1987,0,0,0,0,0,0,08-19,0,0,0
1987-08-20,7.115257083610773,1987,0,0,0,0,0,0,08-20,0,0,0
1987-08-21,5.1,1987,0,0,0,0,0,0,08-21,0,0,0
1987-08-22,8.447773855850066,1987,0,0,0,0,0,0,08-22,0,0,0
1987-08-23,9.1,1987,0,0,0,0,0,0,08-23,0,0,0
1987-08-24,9.17769816126506,1987,0,0,0,0,0,0,08-24,0,0,0
1987-08-25,11.192320254352925,1987,0,0,0,0,0,0,08-25,0,0,0
1987-08-26,9.58183691801187,1987,0,0,0,0,0,0,08-26,0,0,0
1987-08-27,11.171496275079845,1987,0,0,0,0,0,0,08-27,0,0,0
1987-08-28,,1987,0,0,0,0,0,0,08-28,0,0,0
1987-08-29,9.750894565122534,1987,0,0,0,0,0,0,08-29,0,0,0
1987-08-30,3.561960882024417,1987,0,0,0,0,0,0,08-30,0,0,0
1987-08-31,3.4127226373980957,1987,0,0,0,0,0,0,08-31,0,0,0
1987-09-01,8.03196853055217,1987,0,0,0,0,0,0,09-01,0,0,0
1987-09-02,6.422716392628356,1987,0,0,0,0,0,0,09-02,0,0,0
1987-09-03,6.40802890565875,1987,0,0,0,0,0,0,09-03,0,0,0
1987-09-04,5.6807505889119145,1987,0,0,0,0,0,0,09-04,0,0,0
1987-09-05,4.8,1987,0,0,0,0,0,0,09-05,0,0,0
1987-09-06,8.63485405085361,1987,0,0,0,0,0,0,09-06,0,0,0
1987-09-07,,1987,0,0,0,0,0,0,09-07,0,0,0
1987-09-08,6.531219936850047,1987,0,0,0,0,0,0,09-08,0,0,0
1987-09-09,10.495698056698574,1987,0,0,0,0,0,0,09-09,0,0,0
1987-09-10,7.0,1987,0,0,0,0,0,0,09-10,0,0,0
1987-09-11,9.0,1987,0,0,0,0,0,0,09-11,0,0,0
1987-09-12,11.269331379620926,1987,0,0,0,0,0,0,09-12,0,0,0
1987-09-13,6.8,1987,0,0,0,0,0,0,09-13,0,0,0
1987-09-14,11.107231820418962,1987,0,0,0,0,0,0,09-14,0,0,0
1987-09-15,8.690991128699663,1987,0,0,0,0,0,0,09-15,0,0,0
1987-09-16,7.840394621127657,1987,0,0,0,0,0,0,09-16,0,0,0
1987-09-17,6.464588528811879,1987,0,0,0,0,0,0,09-17,0,0,0
1987-09-18,,1987,0,0,0,0,0,0,09-18,0,0,0
1987-09-19,16.936131202152893,1987,0,0,0,0,0,0,09-19,0,0,0
1987-09-20,8.333352526080969,1987,0,0,0,0,0,0,09-20,0,0,0
1987-09-21,4.162439063626075,1987,0,0,0,0,0,0,09-21,0,0,0
1987-09-22,10.02726523265934,1987,0,0,0,0,0,0,09-22,0,0,0
1987-09-23,5.954125003155555,1987,0,0,0,0,0,0,09-23,0,0,0
1987-09-24,13.94002231563842,1987,0,0,0,0,0,0,09-24,0,0,0
1987-09-25,12.206332704732525,1987,0,0,0,0,0,0,09-25,0,0,0
1987-09-26,,1987,0,0,0,0,0,0,09-26,0,0,0
1987-09-27,18.138396178131735,1987,0,0,0,0,0,0,09-27,0,0,0
1987-09-28,17.961151730127,1987,0,0,0,0,0,0,09-28,0,0,0
1987-09-29,11.910805245402914,1987,0,0,0,0,0,0,09-29,0,0,0
1987-09-30,11.734994712555283,1987,0,0,0,0,0,0,09-30,0,0,0
1987-10-01,9.723687206450439,1987,0,0,0,0,0,0,10-01,0,0,0
1987-10-02,10.3,1987,0,0,0,0,0,0,10-02,0,0,0
1987-10-03,10.0949677778861,1987,0,0,0,0,0,0,10-03,0,0,0
1987-10-04,11.3,1987,0,0,0,0,0,0,10-04,0,0,0
1987-10-05,5.414361086468331,1987,0,0,0,0,0,0,10-05,0,0,0
1987-10-06,13.355406958817339,1987,0,0,0,0,0,0,10-06,0,0,0
1987-10-07,9.563117689156808,1987,0,0,0,0,0,0,10-07,0,0,0
1987-10-08,8.7,1987,0,0,0,0,0,0,10-08,0,0,0
1987-10-09,8.7,1987,0,0,0,0,0,0,10-09,0,0,0
1987-10-10,10.565788952925828,1987,0,0,0,0,0,0,10-10,0,0,0
1987-10-11,,1987,0,0,0,0,0,0,10-11,0,0,0
1987-10-12,4.600193601937504,1987,0,0,0,0,0,0,10-12,0,0,0
1987-10-13,10.9523363605084,1987,0,0,0,0,0,0,10-13,0,0,0
1987-10-14,6.6239018315975144,1987,0,0,0,0,0,0,10-14,0,0,0
1987-10-15,14.332242150383651,1987,0,0,0,0,0,0,10-15,0,0,0
1987-10-16,13.2,1987,0,0,0,0,0,0,10-16,0,0,0
1987-10-17,8.643757679495035,1987,0,0,0,0,0,0,10-17,0,0,0
1987-10-18,9.057650111594683,1987,0,0,0,0,0,0,10-18,0,0,0
1987-10-19,12.784159372281158,1987,0,0,0,0,0,0,10-19,0,0,0
1987-10-20,9.99793619101481,1987,0,0,0,0,0,0,10-20,0,0,0
1987-10-21,,1987,0,0,0,0,0,0,10-21,0,0,0
1987-10-22,8.721438654769191,1987,0,0,0,0,0,0,10-22,0,0,0
1987-10-23,11.465178460760043,1987,0,0,0,0,0,0,10-23,0,0,0
1987-10-24,11.4,1987,0,0,0,0,0,0,10-24,0,0,0
1987-10-25,13.5,1987,0,0,0,0,0,0,10-25,0,0,0
1987-10-26,10.779308755822639,1987,0,0,0,0,0,0,10-26,0,0,0
1987-10-27,13.1,1987,0,0,0,0,0,0,10-27,0,0,0
1987-10-28,10.068722420537533,1987,0,0,0,0,0,0,10-28,0,0,0
1987-10-29,15.586662072069334,1987,0,0,0,0,0,0,10-29,0,0,0
1987-10-30,10.305139893525665,1987,0,0,0,0,0,0,10-30,0,0,0
1987-10-31,14.4,1987,0,0,0,0,0,0,10-31,0,0,0
1987-11-01,,1987,0,0,0,0,0,0,11-01,0,0,0
1987-11-02,25.1946552948943,1987,0,0,0,0,0,0,11-02,0,0,0
1987-11-03,14.610839483001572,1987,0,0,0,0,0,0,11-03,0,0,0
1987-11-04,10.19258088760839,1987,0,0,0,0,0,0,11-04,0,0,0
1987-11-05,10.8,1987,0,0,0,0,0,0,11-05,0,0,0
1987-11-06,12.1,1987,0,0,0,0,0,0,11-06,0,0,0
1987-11-07,11.0,1987,0,0,0,0,0,0,11-07,0,0,0
1987-11-08,12.313994327780806,1987,0,0,0,0,0,0,11-08,0,0,0
1987-11-09,14.264391097652386,1987,0,0,0,0,0,0,11-09,0,0,0
1987-11-10,10.60047696340032,1987,0,0,0,0,0,0,11-10,0,0,0
1987-11-11,10.046175780038691,1987,0,0,0,0,0,0,11-11,0,0,0
1987-11-12,13.344907090497342,1987,0,0,0,0,0,0,11-12,0,0,0
1987-11-13,10.830161258484143,1987,0,0,0,0,0,0,11-13,0,0,0
1987-11-14,13.056575915720982,1987,0,0,0,0,0,0,11-14,0,0,0
1987-11-15,10.460493834542365,1987,0,0,0,0,0,0,11-15,0,0,0
1987-11-16,14.211088169621183,1987,0,0,0,0,0,0,11-16,0,0,0
1987-11-17,14.475604479828503,1987,0,0,0,0,0,0,11-17,0,0,0
1987-11-18,18.251211969039108,1987,0,0,0,0,0,0,11-18,0,0,0
1987-11-19,24.1,1987,0,0,0,0,0,0,11-19,0,0,0
1987-11-20,12.072029461330764,1987,0,0,0,0,0,0,11-20,0,0,0
1987-11-21,11.813344832623539,1987,0,0,0,0,0,0,11-21,0,0,0
1987-11-22,9.602377842799893,1987,0,0,0,0,0,0,11-22,0,0,0
1987-11-23,10.029291306708382,1987,0,0,0,0,0,0,11-23,0,0,0
1987-11-24,11.6,1987,0,0,0,0,0,0,11-24,0,0,0
1987-11-25,9.62411260900572,1987,0,0,0,0,0,0,11-25,0,0,0
1987-11-26,9.944382668788867,1987,0,0,0,0,0,0,11-26,0,0,0
1987-11-27,10.390414660607169,1987,0,0,0,0,0,0,11-27,0,0,0
1987-11-28,10.0,1987,0,0,0,0,0,0,11-28,0,0,0
1987-11-29,13.988393169675668,1987,0,0,0,0,0,0,11-29,0,0,0
1987-11-30,13.02701642484807,1987,0,0,0,0,0,0,11-30,0,0,0
1987-12-01,9.397984822792294,1987,0,0,0,0,0,0,12-01,0,0,0
1987-12-02,10.759655366805788,1987,0,0,0,0,0,0,12-02,0,0,0
1987-12-03,7.709413754350979,1987,0,0,0,0,0,0,12-03,0,0,0
1987-12-04,9.417718789517542,1987,0,0,0,0,0,0,12-04,0,0,0
1987-12-05,13.616015936366779,1987,0,0,0,0,0,0,12-05,0,0,0
1987-12-06,11.739519515864947,1987,0,0,0,0,0,0,12-06,0,0,0
1987-12-07,11.0,1987,0,0,0,0,0,0,12-07,0,0,0
1987-12-08,11.12396191542309,1987,0,0,0,0,0,0,12-08,0,0,0
1987-12-09,14.252273076874678,1987,0,0,0,0,0,0,12-09,0,0,0
1987-12-10,16.758116442334508,1987,0,0,0,0,0,0,12-10,0,0,0
1987-12-11,15.2,1987,0,0,0,0,0,0,12-11,0,0,0
1987-12-12,15.364561991111792,1987,0,0,0,0,0,0,12-12,0,0,0
1987-12-13,,1987,0,0,0,0,0,0,12-13,0,0,0
1987-12-14,15.120980807597075,1987,0,0,0,0,0,0,12-14,0,0,0
1987-12-15,19.961713792758573,1987,0,0,0,0,0,0,12-15,0,0,0
1987-12-16,18.729592551382062,1987,0,0,0,0,0,0,12-16,0,0,0
1987-12-17,14.7,1987,0,0,0,0,0,0,12-17,0,0,0
1987-12-18,,1987,0,0,0,0,0,0,12-18,0,0,0
1987-12-19,10.9,1987,0,0,0,0,0,0,12-19,0,0,0
1987-12-20,12.8,1987,0,0,0,0,0,0,12-20,0,0,0
1987-12-21,12.7,1987,0,0,0,0,0,0,12-21,0,0,0
1987-12-22,10.777072130892895,1987,0,0,0,0,0,0,12-22,0,0,0
1987-12-23,12.122546230410618,1987,0,0,0,0,0,0,12-23,0,0,0
1987-12-24,,1987,0,0,0,0,0,0,12-24,0,0,0
1987-12-25,12.61783011607408,1987,0,0,0,0,0,0,12-25,0,0,0
1987-12-26,11.467870383521293,1987,0,0,0,0,0,0,12-26,0,0,0
1987-12-27,16.2,1987,0,0,0,0,0,0,12-27,0,0,0
1987-12-28,14.2,1987,0,0,0,0,0,0,12-28,0,0,0
1987-12-29,11.530723774879569,1987,0,0,0,0,0,0,12-29,0,0,0
1987-12-30,13.915799157318158,1987,0,0,0,0,0,0,12-30,0,0,0
1987-12-31,17.319466077942316,1987,0,0,0,0,0,0,12-31,0,0,0
1988-01-01,12.940653326515692,1988,0,0,0,0,0,0,0,01-01,0,0
1988-01-02,14.626175755762679,1988,0,0,0,0,0,0,0,01-02,0,0
1988-01-03,12.255493444343903,1988,0,0,0,0,0,0,0,01-03,0,0
1988-01-04,15.0,1988,0,0,0,0,0,0,0,01-04,0,0
1988-01-05,13.6,1988,0,0,0,0,0,0,0,01-05,0,0
1988-01-06,14.452459744110348,1988,0,0,0,0,0,0,0,01-06,0,0
1988-01-07,17.0,1988,0,0,0,0,0,0,0,01-07,0,0
1988-01-08,20.90054996844755,1988,0,0,0,0,0,0,0,01-08,0,0
1988-01-09,15.743890427471282,1988,0,0,0,0,0,0,0,01-09,0,0
1988-01-10,,1988,0,0,0,0,0,0,0,01-10,0,0
